code, e1, e2, p1, p2, form, floor_area, level, extract, trickle, extract2, trickle2, fans, horizon, gor_ehs,fuelpov,buildyear,tenure,agehr,rebate
H0362401,556.5855341,556.5855341,17.79493676,17.79493676,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,PrivateRented,CatE,TRUE
H0362404,306.2240972,306.2240972,9.511586037,9.511586037,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,PrivateRented,CatC,TRUE
H0363301,618.99772,618.99772,27.48934429,27.48934429,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,LocalAuthority,CatD,TRUE
H0372112,262.2452356,262.2452356,9.271818717,9.271818717,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatB,TRUE
H0372211,648.0120141,648.0120141,25.9941301,25.9941301,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
H0372401,224.5579219,224.5579219,13.96870245,13.96870245,MidTerrace,8,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatF,RSL,CatC,TRUE
H0373109,1113.235248,1113.235248,27.18103626,27.18103626,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,LocalAuthority,CatD,TRUE
H0374103,645.2594843,645.2594843,12.20426819,12.20426819,Bungalow,8,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,PrivateRented,CatB,TRUE
H0374302,673.1591001,673.1591001,27.76427305,27.76427305,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatC,TRUE
H0374310,173.7683449,173.7683449,14.98874122,14.98874122,PurposeBuiltFlatHighRise,8,3,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H0381103,536.5702851,536.5702851,10.15344754,10.15344754,Bungalow,9,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H0381303,611.4884926,611.4884926,11.7917046,11.7917046,Bungalow,9,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
H0382106,121.8958278,121.8958278,15.08811171,15.08811171,PurposeBuiltFlatLowRise,9,1,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatF,TRUE
H0392206,242.1326007,242.1326007,8.768220386,8.768220386,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H0393101,290.7588608,290.7588608,15.91487538,15.91487538,MidTerrace,9,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,RSL,CatD,TRUE
H0393111,418.3104025,418.3104025,17.05172531,17.05172531,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
H0393204,412.5494619,412.5494619,15.16858787,15.16858787,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,LocalAuthority,CatE,TRUE
H0401108,670.0798567,670.0798567,26.77156019,26.77156019,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
H0401211,509.6915385,509.6915385,21.74593373,21.74593373,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,LocalAuthority,CatB,TRUE
H0401420,1349.027286,1349.027286,26.26084562,26.26084562,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
H0402412,152.1486057,152.1486057,12.0341398,12.0341398,PurposeBuiltFlatLowRise,8,1,TRUE,TRUE,TRUE,TRUE,5,1,3,FALSE,CatF,OwnerOccupied,CatB,TRUE
H0404114,272.198031,272.198031,8.54628157,8.54628157,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,LocalAuthority,CatD,TRUE
H0404122,314.0540993,314.0540993,20.37936656,20.37936656,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,PrivateRented,CatB,TRUE
H0404202,292.0843936,292.0843936,14.91856059,14.91856059,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,PrivateRented,CatB,TRUE
H0404420,133.7915028,133.7915028,10.09018518,10.09018518,PurposeBuiltFlatLowRise,8,3,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatE,TRUE
H0412312,464.1054972,464.1054972,18.56968599,18.56968599,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,PrivateRented,CatB,TRUE
H0412402,504.748919,504.748919,17.57665988,17.57665988,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
H0413116,842.3398559,842.3398559,28.77929369,28.77929369,PurposeBuiltFlatLowRise,8,1,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,LocalAuthority,CatD,TRUE
H0413414,389.4904698,389.4904698,18.01218884,18.01218884,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H0414202,323.3547568,323.3547568,8.256125423,8.256125423,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatE,PrivateRented,CatC,TRUE
H0421404,179.3316289,179.3316289,14.88288721,14.88288721,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,LocalAuthority,CatF,TRUE
H0424301,198.6088215,198.6088215,13.71698147,13.71698147,PurposeBuiltFlatLowRise,8,1,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatC,TRUE
H0431413,333.2651808,333.2651808,12.7174471,12.7174471,PurposeBuiltFlatLowRise,8,1,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,PrivateRented,CatC,TRUE
H0433204,649.6088252,649.6088252,19.61617536,19.61617536,PurposeBuiltFlatHighRise,8,1,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatC,TRUE
H0433309,1457.929139,1457.929139,30,30,Detached,8,4,TRUE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatD,LocalAuthority,CatD,TRUE
H0434103,146.3181053,146.3181053,15.54750309,15.54750309,PurposeBuiltFlatHighRise,8,3,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatA,PrivateRented,CatA,TRUE
H0441416,142.540722,142.540722,19.02514557,19.02514557,EndTerrace,8,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H0442403,545.1652139,545.1652139,14.00677628,14.00677628,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,RSL,CatE,TRUE
H0443114,885.4622113,885.4622113,18.26413607,18.26413607,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,RSL,CatF,TRUE
H0443206,98.01306191,98.01306191,15.83056066,15.83056066,PurposeBuiltFlatHighRise,8,2,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,PrivateRented,CatB,TRUE
H0443216,222.8875322,222.8875322,10.51498869,10.51498869,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,PrivateRented,CatA,TRUE
H0443415,850.0710023,850.0710023,18.21026564,18.21026564,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,PrivateRented,CatC,TRUE
H0451113,996.7861073,996.7861073,15.96995966,15.96995966,PurposeBuiltFlatLowRise,8,1,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,OwnerOccupied,CatC,TRUE
H0452214,74.9161649,74.9161649,13.39010032,13.39010032,PurposeBuiltFlatLowRise,8,2,FALSE,TRUE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
H0452408,430.7368273,430.7368273,10.42013814,10.42013814,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
H0453103,332.491163,332.491163,12.12129498,12.12129498,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H0453112,430.8080727,430.8080727,26.20953628,26.20953628,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,PrivateRented,CatB,TRUE
H0453117,322.0330752,322.0330752,15.55924212,15.55924212,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatB,PrivateRented,CatE,TRUE
H0453210,469.7208778,469.7208778,16.27020817,16.27020817,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,PrivateRented,CatB,TRUE
H0453214,793.2492725,793.2492725,15.12695584,15.12695584,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H0453415,347.5430248,347.5430248,16.87435138,16.87435138,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,LocalAuthority,CatB,TRUE
H0454214,173.6616475,173.6616475,9.299879562,9.299879562,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatD,OwnerOccupied,CatD,TRUE
H0454313,360.6527212,360.6527212,17.62041078,17.62041078,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,RSL,CatB,TRUE
H0454409,546.8633661,546.8633661,13.47315162,13.47315162,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatB,TRUE
H0454415,412.3252658,412.3252658,19.79699839,19.79699839,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatD,LocalAuthority,CatC,TRUE
H0461212,217.9151183,217.9151183,18.65375163,18.65375163,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatF,TRUE
H0464217,226.9010586,226.9010586,12.72571499,12.72571499,PurposeBuiltFlatLowRise,8,3,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,LocalAuthority,CatE,TRUE
H0464409,854.0022874,854.0022874,26.85266107,26.85266107,SemiDetached,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatE,TRUE
H0481207,139.6707693,139.6707693,7.456030112,7.456030112,PurposeBuiltFlatLowRise,8,1,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
H0483111,82.17795488,82.17795488,13.27727022,13.27727022,PurposeBuiltFlatLowRise,8,2,TRUE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,PrivateRented,CatA,TRUE
H0483211,245.8795256,245.8795256,18.28626485,18.28626485,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,PrivateRented,CatB,TRUE
H0483215,378.8341138,378.8341138,9.022586204,9.022586204,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,LocalAuthority,CatC,TRUE
H0484114,350.7126293,350.7126293,12.52314357,12.52314357,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatB,OwnerOccupied,CatD,TRUE
H0484418,227.1447801,227.1447801,9.812544138,9.812544138,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
H0491107,559.9601088,559.9601088,17.35918073,17.35918073,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,PrivateRented,CatC,TRUE
H0491201,385.3265237,385.3265237,15.47817045,15.47817045,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatE,TRUE
H0493311,548.460162,548.460162,15.18558735,15.18558735,Detached,8,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,PrivateRented,CatB,TRUE
H0493413,137.6050896,137.6050896,10.2806751,10.2806751,PurposeBuiltFlatLowRise,8,1,TRUE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
H0494305,441.4599311,441.4599311,9.971149686,9.971149686,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
H0504303,722.1069856,722.1069856,15.29456503,15.29456503,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatE,RSL,CatB,TRUE
H0504305,237.117439,237.117439,9.142321595,9.142321595,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,RSL,CatF,TRUE
H0511407,394.0481124,394.0481124,16.42315669,16.42315669,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
H0512402,639.3675398,639.3675398,16.43520744,16.43520744,Detached,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
H0512404,372.1446141,372.1446141,16.86173088,16.86173088,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatE,OwnerOccupied,CatC,TRUE
H0514209,155.1098173,155.1098173,10.32836472,10.32836472,PurposeBuiltFlatLowRise,7,1,TRUE,TRUE,TRUE,TRUE,4,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
H0523106,154.8294496,154.8294496,17.46135191,17.46135191,PurposeBuiltFlatLowRise,7,1,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,PrivateRented,CatC,TRUE
H0523403,251.0855113,251.0855113,14.13928772,14.13928772,PurposeBuiltFlatLowRise,7,2,TRUE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatC,TRUE
H0523404,566.1361151,566.1361151,16.6086802,16.6086802,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,PrivateRented,CatD,TRUE
H0534102,343.146932,343.146932,18.7092036,18.7092036,MidTerrace,7,4,TRUE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatA,OwnerOccupied,CatC,TRUE
H0534114,402.3786825,402.3786825,15.80912723,15.80912723,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatE,LocalAuthority,CatB,TRUE
H0534401,162.915999,162.915999,14.8342729,14.8342729,PurposeBuiltFlatLowRise,7,1,TRUE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
H0534405,544.5274249,544.5274249,12.89629874,12.89629874,Detached,7,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H0541302,2019.241418,2019.241418,24.12804875,24.12804875,Detached,7,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
H0541404,307.6406702,307.6406702,10.92962305,10.92962305,PurposeBuiltFlatLowRise,7,1,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
H0542105,717.1833992,717.1833992,15.2338536,15.2338536,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatC,LocalAuthority,CatB,TRUE
H0543406,503.3820452,503.3820452,14.44835687,14.44835687,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
H0544108,827.1399797,827.1399797,18.77757633,18.77757633,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
H0544407,856.0975387,856.0975387,19.93214464,19.93214464,MidTerrace,7,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatE,RSL,CatD,TRUE
H0551201,364.3679606,364.3679606,15.41688649,15.41688649,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
H0551309,208.1432471,208.1432471,9.002583411,9.002583411,PurposeBuiltFlatLowRise,7,2,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatC,PrivateRented,CatC,TRUE
H0553306,198.9940048,198.9940048,12.16283412,12.16283412,PurposeBuiltFlatLowRise,7,2,TRUE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatE,OwnerOccupied,CatD,TRUE
H0554403,679.3065919,679.3065919,17.15268813,17.15268813,EndTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatA,OwnerOccupied,CatE,TRUE
H0554408,490.2975584,490.2975584,17.1965828,17.1965828,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
H0554411,437.5212264,437.5212264,16.81608615,16.81608615,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H0564209,251.8512685,251.8512685,11.21339413,11.21339413,EndTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
H0564411,205.9117425,205.9117425,14.03469604,14.03469604,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
H0571210,670.3520752,670.3520752,14.91507764,14.91507764,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatE,OwnerOccupied,CatC,TRUE
H0571411,958.7383012,958.7383012,26.36058662,26.36058662,Detached,7,4,TRUE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,RSL,CatF,TRUE
H0572108,1281.072788,1281.072788,19.38529657,19.38529657,Detached,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,LocalAuthority,CatD,TRUE
H0573208,150.4263221,150.4263221,9.049235495,9.049235495,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatC,TRUE
H0573306,501.1795641,501.1795641,15.53871206,15.53871206,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
H0573401,1127.236858,1127.236858,14.1767139,14.1767139,EndTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatF,OwnerOccupied,CatA,TRUE
H0573411,205.7898763,205.7898763,10.35542146,10.35542146,PurposeBuiltFlatLowRise,7,2,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
H0574208,653.9097296,653.9097296,23.49554032,23.49554032,Detached,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
H0582409,767.5830457,767.5830457,17.36307692,17.36307692,Detached,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatE,TRUE
H0591103,117.9249979,117.9249979,8.794280879,8.794280879,PurposeBuiltFlatLowRise,9,2,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatE,OwnerOccupied,CatD,TRUE
H0591202,415.1305416,415.1305416,15.80841447,15.80841447,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatE,LocalAuthority,CatF,TRUE
H0591401,875.0790811,875.0790811,19.84084092,19.84084092,Detached,9,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatE,OwnerOccupied,CatD,TRUE
H0592102,619.0153046,619.0153046,16.64746614,16.64746614,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H0592104,303.890079,303.890079,8.481175242,8.481175242,PurposeBuiltFlatLowRise,9,1,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
H0592302,1194.225893,1194.225893,13.33966628,13.33966628,Bungalow,9,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H0593314,635.4038657,635.4038657,14.94682391,14.94682391,MidTerrace,9,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
H0594301,966.4174491,966.4174491,24.15833826,24.15833826,Detached,9,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatA,PrivateRented,CatB,TRUE
H0594307,520.2006131,520.2006131,24.82010412,24.82010412,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatC,TRUE
H0601104,290.0951749,290.0951749,16.4679725,16.4679725,MidTerrace,9,4,FALSE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatC,RSL,CatC,TRUE
H0602408,481.7150041,481.7150041,13.51514563,13.51514563,EndTerrace,9,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,LocalAuthority,CatC,TRUE
H0603105,160.6541953,160.6541953,11.72222984,11.72222984,PurposeBuiltFlatLowRise,9,2,FALSE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatB,TRUE
H0611206,273.0421636,273.0421636,11.84145983,11.84145983,Bungalow,9,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,OwnerOccupied,CatC,TRUE
H0611407,172.9963139,172.9963139,14.14801401,14.14801401,MidTerrace,9,4,TRUE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
H0613207,61.7540827,61.7540827,14.31592016,14.31592016,PurposeBuiltFlatHighRise,9,3,FALSE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatD,RSL,CatC,TRUE
H0614102,592.5604817,592.5604817,17.00137766,17.00137766,EndTerrace,9,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,PrivateRented,CatB,TRUE
H0623205,417.0901978,417.0901978,16.53820553,16.53820553,MidTerrace,10,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
H0623404,327.1863758,327.1863758,15.10593422,15.10593422,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
H0624107,132.2015902,132.2015902,8.964275148,8.964275148,PurposeBuiltFlatLowRise,9,1,FALSE,TRUE,TRUE,TRUE,5,1,3,FALSE,CatE,OwnerOccupied,CatD,TRUE
H0631314,624.1746771,624.1746771,16.43071024,16.43071024,Detached,10,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatE,TRUE
H0631401,212.6982147,212.6982147,9.073811372,9.073811372,PurposeBuiltFlatLowRise,10,1,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatE,OwnerOccupied,CatF,TRUE
H0632405,327.5836685,327.5836685,17.93316889,17.93316889,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatB,TRUE
H0632407,515.5769052,515.5769052,14.91858542,14.91858542,Detached,10,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatE,OwnerOccupied,CatD,TRUE
H0633201,665.7370877,665.7370877,15.3146473,15.3146473,Detached,10,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatF,OwnerOccupied,CatB,TRUE
H0641111,1395.418396,1395.418396,19.43596514,19.43596514,Detached,10,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,PrivateRented,CatB,TRUE
H0641214,290.0434385,290.0434385,14.63439173,14.63439173,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
H0641301,219.010043,219.010043,11.38361672,11.38361672,Bungalow,10,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
H0641306,655.8860546,655.8860546,14.12578843,14.12578843,Detached,10,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
H0642204,521.9013801,521.9013801,16.20067566,16.20067566,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
H0642303,393.3239018,393.3239018,13.89527519,13.89527519,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatE,TRUE
H0642305,122.378728,122.378728,12.4500283,12.4500283,PurposeBuiltFlatLowRise,10,3,TRUE,TRUE,TRUE,TRUE,5,1,3,FALSE,CatC,RSL,CatF,TRUE
H0642313,468.599019,468.599019,11.19066164,11.19066164,Bungalow,10,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
H0644102,506.7001695,506.7001695,20.69116245,20.69116245,EndTerrace,10,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatE,OwnerOccupied,CatC,TRUE
H0644211,316.783953,316.783953,10.66133155,10.66133155,Bungalow,10,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H0644304,457.9295787,457.9295787,17.20776759,17.20776759,Detached,10,4,TRUE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatE,OwnerOccupied,CatF,TRUE
H0644305,180.830836,180.830836,8.33093517,8.33093517,Bungalow,10,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatE,TRUE
H0644413,531.2454185,531.2454185,14.97222066,14.97222066,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,PrivateRented,CatD,TRUE
H0651107,525.1959616,525.1959616,15.15047535,15.15047535,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H0651301,362.6927881,362.6927881,13.79387855,13.79387855,PurposeBuiltFlatLowRise,10,3,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
H0651403,669.6981725,669.6981725,17.7309022,17.7309022,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
H0651415,706.0975445,706.0975445,15.50246994,15.50246994,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatD,OwnerOccupied,CatF,TRUE
H0653308,605.3248477,605.3248477,16.38782905,16.38782905,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatF,OwnerOccupied,CatF,TRUE
